index,game_id,turn_id,player_id,player_name,stage,sub_stage,stage_int,position_int,position_code_1,position_code_2,cards,flop,turn,river,action,action_int,action_flag,amount_raised,amount_required,amount_committed,amount_finish,nb_players_left,nb_previous_raise,nb_straight_player_cards,nb_straight_community_cards,nb_flush_player_cards,nb_flush_community_cards,chen_score,cards_score,pct_score,nb_pairs_community_cards,nb_sets_community_cards,nb_quads_community_cards
73787,84_88,3,p5,MrOrange,preflop,1,1,5,CO,LP,4s2d,Tc5d9c,,,F,0,0,0,225,0,10000.0,5,0,2,0,1,0,1.0,7462,0.0,0,0,0
73788,84_88,4,p6,Bill,preflop,1,1,6,BTN,LP,5hJc,Tc5d9c,,,F,0,0,0,225,0,10000.0,4,0,1,0,1,0,1.0,7341,0.0,0,0,0
73789,84_88,5,p1,MrBlue,preflop,1,1,1,SB,EP,7c8d,Tc5d9c,,,F,0,0,0,175,50,9950.0,3,0,2,0,1,0,4.0,7453,-0.005,0,0,0
73790,84_88,6,p2,Pluribus,preflop,1,1,2,BB,EP,6s7h,Tc5d9c,,,C,1,1,0,125,100,9775.0,2,0,2,0,1,0,3.5,7461,-0.0225,0,0,0
73791,84_88,20,p2,Pluribus,flop,1,4,2,BB,EP,6s7h,Tc5d9c,,,C,1,1,0,0,225,9775.0,2,0,4,2,2,2,3.5,7356,-0.0225,0,0,0
73792,84_88,22,p4,Budd,flop,1,4,4,MP,MP,JdQs,Tc5d9c,,,R,2,1,375,0,225,10275.0,2,1,4,2,2,2,8.0,7010,0.0275,0,0,0
73793,84_88,26,p2,Pluribus,flop,2,5,2,BB,EP,6s7h,Tc5d9c,,,F,0,0,0,375,225,9775.0,2,0,4,2,2,2,3.5,7356,-0.0225,0,0,0
73794,84_89,1,p3,Budd,preflop,1,1,3,UTG,MP,KhAd,5d3sJs,5h,9c,R,2,1,225,100,0,9775.0,6,0,2,0,1,0,11.0,6349,-0.0225,0,0,0
73795,84_89,2,p4,MrOrange,preflop,1,1,4,MP,MP,5c2s,5d3sJs,5h,9c,F,0,0,0,225,0,10000.0,6,0,2,0,1,0,0.5,7462,0.0,0,0,0
73796,84_89,3,p5,Bill,preflop,1,1,5,CO,LP,3cQs,5d3sJs,5h,9c,F,0,0,0,225,0,10000.0,5,0,1,0,1,0,2.0,7216,0.0,0,0,0
73797,84_89,4,p6,MrBlue,preflop,1,1,6,BTN,LP,7c9s,5d3sJs,5h,9c,F,0,0,0,225,0,10000.0,4,0,2,0,1,0,3.5,7439,0.0,0,0,0
73798,84_89,5,p1,Pluribus,preflop,1,1,1,SB,EP,6dQd,5d3sJs,5h,9c,F,0,0,0,175,50,9950.0,3,0,1,0,2,0,4.0,7215,-0.005,0,0,0
73799,84_89,6,p2,MrWhite,preflop,1,1,2,BB,EP,QhJc,5d3sJs,5h,9c,C,1,1,0,125,100,10275.0,2,0,2,0,1,0,8.0,7090,0.0275,0,0,0
73800,84_89,20,p2,MrWhite,flop,1,4,2,BB,EP,QhJc,5d3sJs,5h,9c,C,1,1,0,0,225,10275.0,2,0,2,2,2,2,8.0,4117,0.0275,0,0,0
73801,84_89,21,p3,Budd,flop,1,4,3,UTG,MP,KhAd,5d3sJs,5h,9c,C,1,1,0,0,225,9775.0,2,1,3,2,2,2,11.0,6261,-0.0225,0,0,0
73802,84_89,38,p2,MrWhite,turn,1,7,2,BB,EP,QhJc,5d3sJs,5h,9c,C,1,1,0,0,225,10275.0,2,0,2,2,2,2,8.0,2888,0.0275,1,0,0
73803,84_89,39,p3,Budd,turn,1,7,3,UTG,MP,KhAd,5d3sJs,5h,9c,C,1,1,0,0,225,9775.0,2,1,3,2,2,2,11.0,5307,-0.0225,1,0,0
73804,84_89,56,p2,MrWhite,river,1,10,2,BB,EP,QhJc,5d3sJs,5h,9c,R,2,1,800,0,225,10275.0,2,0,3,2,2,2,8.0,2888,0.0275,1,0,0
73805,84_89,57,p3,Budd,river,1,10,3,UTG,MP,KhAd,5d3sJs,5h,9c,F,0,0,0,800,225,9775.0,2,1,3,2,2,2,11.0,5307,-0.0225,1,0,0
73806,84_9,1,p3,Pluribus,preflop,1,1,3,UTG,MP,3hKd,Kh7c9c,9d,Ac,F,0,0,0,100,0,10000.0,6,0,1,0,1,0,3.0,7007,0.0,0,0,0
73807,84_9,2,p4,MrWhite,preflop,1,1,4,MP,MP,Ts3s,Kh7c9c,9d,Ac,F,0,0,0,100,0,10000.0,5,0,1,0,2,0,2.0,7410,0.0,0,0,0
73808,84_9,3,p5,Budd,preflop,1,1,5,CO,LP,4sTc,Kh7c9c,9d,Ac,F,0,0,0,100,0,10000.0,4,0,1,0,1,0,0.0,7410,0.0,0,0,0
73809,84_9,4,p6,MrOrange,preflop,1,1,6,BTN,LP,Th4h,Kh7c9c,9d,Ac,F,0,0,0,100,0,10000.0,3,0,1,0,2,0,2.0,7410,0.0,0,0,0
73810,84_9,5,p1,Bill,preflop,1,1,1,SB,EP,8c8s,Kh7c9c,9d,Ac,C,1,1,0,50,50,10400.0,2,0,1,0,1,0,8.0,4865,0.04,0,0,0
73811,84_9,6,p2,MrBlue,preflop,1,1,2,BB,EP,2cJd,Kh7c9c,9d,Ac,C,1,1,0,0,100,9600.0,2,0,1,0,1,0,1.0,7341,-0.04,0,0,0
73812,84_9,19,p1,Bill,flop,1,4,1,SB,EP,8c8s,Kh7c9c,9d,Ac,C,1,1,0,0,100,10400.0,2,0,3,2,3,2,8.0,4725,0.04,0,0,0
73813,84_9,20,p2,MrBlue,flop,1,4,2,BB,EP,2cJd,Kh7c9c,9d,Ac,C,1,1,0,0,100,9600.0,2,0,3,2,3,2,1.0,6836,-0.04,0,0,0
73814,84_9,37,p1,Bill,turn,1,7,1,SB,EP,8c8s,Kh7c9c,9d,Ac,R,2,1,100,0,100,10400.0,2,0,3,2,3,2,8.0,3019,0.04,1,0,0
73815,84_9,38,p2,MrBlue,turn,1,7,2,BB,EP,2cJd,Kh7c9c,9d,Ac,R,2,1,300,100,100,9600.0,2,0,3,2,3,2,1.0,4492,-0.04,1,0,0
73816,84_9,43,p1,Bill,turn,2,8,1,SB,EP,8c8s,Kh7c9c,9d,Ac,C,1,1,0,200,200,10400.0,2,1,3,2,3,2,8.0,3019,0.04,1,0,0
73817,84_9,55,p1,Bill,river,1,10,1,SB,EP,8c8s,Kh7c9c,9d,Ac,C,1,1,0,0,400,10400.0,2,1,3,2,4,3,8.0,3018,0.04,1,0,0
73818,84_9,56,p2,MrBlue,river,1,10,2,BB,EP,2cJd,Kh7c9c,9d,Ac,C,1,1,0,0,400,9600.0,2,1,3,2,4,3,1.0,4427,-0.04,1,0,0
73819,84_90,1,p3,MrOrange,preflop,1,1,3,UTG,MP,9c6c,,,,F,0,0,0,100,0,10000.0,6,0,2,0,2,0,4.5,7443,0.0,0,0,0
73820,84_90,2,p4,Bill,preflop,1,1,4,MP,MP,7hQs,,,,F,0,0,0,100,0,10000.0,5,0,1,0,1,0,2.0,7211,0.0,0,0,0
73821,84_90,3,p5,MrBlue,preflop,1,1,5,CO,LP,Th6s,,,,F,0,0,0,100,0,10000.0,4,0,2,0,1,0,1.0,7409,0.0,0,0,0
73822,84_90,4,p6,Pluribus,preflop,1,1,6,BTN,LP,6d2c,,,,F,0,0,0,100,0,10000.0,3,0,2,0,1,0,0.0,7461,0.0,0,0,0
73823,84_90,5,p1,MrWhite,preflop,1,1,1,SB,EP,5h8c,,,,F,0,0,0,50,50,9950.0,2,0,2,0,1,0,2.0,7458,-0.005,0,0,0
73824,84_91,1,p3,Bill,preflop,1,1,3,UTG,MP,2hTh,,,,F,0,0,0,100,0,10000.0,6,0,1,0,2,0,2.0,7410,0.0,0,0,0
73825,84_91,2,p4,MrBlue,preflop,1,1,4,MP,MP,4dKs,,,,F,0,0,0,100,0,10000.0,5,0,1,0,1,0,3.0,7007,0.0,0,0,0
73826,84_91,3,p5,Pluribus,preflop,1,1,5,CO,LP,JdQh,,,,R,2,1,200,100,0,10150.0,4,0,2,0,1,0,8.0,7090,0.015,0,0,0
73827,84_91,4,p6,MrWhite,preflop,1,1,6,BTN,LP,4cJs,,,,F,0,0,0,200,0,10000.0,4,0,1,0,1,0,1.0,7341,0.0,0,0,0
73828,84_91,5,p1,Budd,preflop,1,1,1,SB,EP,Kh9c,,,,F,0,0,0,150,50,9950.0,3,0,2,0,1,0,4.0,6972,-0.005,0,0,0
73829,84_91,6,p2,MrOrange,preflop,1,1,2,BB,EP,8d5c,,,,F,0,0,0,100,100,9900.0,2,0,2,0,1,0,2.0,7458,-0.01,0,0,0
73830,84_92,1,p3,MrBlue,preflop,1,1,3,UTG,MP,6cTh,6s5c6h,4h,,F,0,0,0,100,0,10000.0,6,0,2,0,1,0,1.0,7409,0.0,0,0,0
73831,84_92,2,p4,Pluribus,preflop,1,1,4,MP,MP,7c3s,6s5c6h,4h,,F,0,0,0,100,0,10000.0,5,0,2,0,1,0,0.0,7462,0.0,0,0,0
73832,84_92,3,p5,MrWhite,preflop,1,1,5,CO,LP,2cJc,6s5c6h,4h,,F,0,0,0,100,0,10000.0,4,0,1,0,2,0,3.0,7341,0.0,0,0,0
73833,84_92,4,p6,Budd,preflop,1,1,6,BTN,LP,AcAh,6s5c6h,4h,,R,2,1,250,100,0,12050.0,3,0,1,0,1,0,21.0,3545,0.205,0,0,0
73834,84_92,5,p1,MrOrange,preflop,1,1,1,SB,EP,KdJd,6s5c6h,4h,,R,2,1,1100,200,50,8050.0,3,0,2,0,2,0,10.0,6881,-0.195,0,0,0
73835,84_92,6,p2,Bill,preflop,1,1,2,BB,EP,6d9h,6s5c6h,4h,,F,0,0,0,1050,100,9900.0,3,0,2,0,1,0,2.5,7443,-0.01,0,0,0
73836,84_92,10,p6,Budd,preflop,2,2,6,BTN,LP,AcAh,6s5c6h,4h,,C,1,1,0,900,250,12050.0,2,1,1,0,1,0,21.0,3545,0.205,0,0,0
73837,84_92,19,p1,MrOrange,flop,1,4,1,SB,EP,KdJd,6s5c6h,4h,,R,2,1,800,0,1150,8050.0,2,1,2,2,2,1,10.0,5154,-0.195,1,0,0
73838,84_92,24,p6,Budd,flop,1,4,6,BTN,LP,AcAh,6s5c6h,4h,,C,1,1,0,800,1150,12050.0,2,1,2,2,2,1,21.0,2552,0.205,1,0,0
73839,84_92,37,p1,MrOrange,turn,1,7,1,SB,EP,KdJd,6s5c6h,4h,,C,1,1,0,0,1950,8050.0,2,2,3,3,2,2,10.0,5154,-0.195,1,0,0
73840,84_92,42,p6,Budd,turn,1,7,6,BTN,LP,AcAh,6s5c6h,4h,,R,2,1,2000,0,1950,12050.0,2,1,3,3,3,2,21.0,2552,0.205,1,0,0
73841,84_92,43,p1,MrOrange,turn,2,8,1,SB,EP,KdJd,6s5c6h,4h,,F,0,0,0,2000,1950,8050.0,2,2,3,3,2,2,10.0,5154,-0.195,1,0,0
73842,84_93,1,p3,Pluribus,preflop,1,1,3,UTG,MP,Ac7s,Tc3sQs,8c,,F,0,0,0,100,0,10000.0,6,0,1,0,1,0,5.0,6674,0.0,0,0,0
73843,84_93,2,p4,MrWhite,preflop,1,1,4,MP,MP,As4d,Tc3sQs,8c,,F,0,0,0,100,0,10000.0,5,0,2,0,1,0,5.0,6678,0.0,0,0,0
73844,84_93,3,p5,Budd,preflop,1,1,5,CO,LP,KcQd,Tc3sQs,8c,,R,2,1,225,100,0,10525.0,4,0,2,0,1,0,9.0,6797,0.0525,0,0,0
73845,84_93,4,p6,MrOrange,preflop,1,1,6,BTN,LP,4cKd,Tc3sQs,8c,,F,0,0,0,225,0,10000.0,4,0,1,0,1,0,3.0,7007,0.0,0,0,0
73846,84_93,5,p1,Bill,preflop,1,1,1,SB,EP,5d3c,Tc3sQs,8c,,F,0,0,0,175,50,9950.0,3,0,2,0,1,0,1.5,7462,-0.005,0,0,0
73847,84_93,6,p2,MrBlue,preflop,1,1,2,BB,EP,Qc7d,Tc3sQs,8c,,C,1,1,0,125,100,9525.0,2,0,1,0,1,0,2.0,7211,-0.0475,0,0,0
73848,84_93,20,p2,MrBlue,flop,1,4,2,BB,EP,Qc7d,Tc3sQs,8c,,C,1,1,0,0,225,9525.0,2,0,2,2,2,2,2.0,3918,-0.0475,0,0,0
73849,84_93,23,p5,Budd,flop,1,4,5,CO,LP,KcQd,Tc3sQs,8c,,R,2,1,250,0,225,10525.0,2,1,3,2,2,2,9.0,3836,0.0525,0,0,0
73850,84_93,26,p2,MrBlue,flop,2,5,2,BB,EP,Qc7d,Tc3sQs,8c,,C,1,1,0,250,225,9525.0,2,0,2,2,2,2,2.0,3918,-0.0475,0,0,0
73851,84_93,38,p2,MrBlue,turn,1,7,2,BB,EP,Qc7d,Tc3sQs,8c,,C,1,1,0,0,475,9525.0,2,0,3,3,3,2,2.0,3909,-0.0475,0,0,0
73852,84_93,41,p5,Budd,turn,1,7,5,CO,LP,KcQd,Tc3sQs,8c,,R,2,1,1500,0,475,10525.0,2,2,3,3,3,2,9.0,3831,0.0525,0,0,0
73853,84_93,44,p2,MrBlue,turn,2,8,2,BB,EP,Qc7d,Tc3sQs,8c,,F,0,0,0,1500,475,9525.0,2,0,3,3,3,2,2.0,3909,-0.0475,0,0,0
73854,84_94,1,p3,MrWhite,preflop,1,1,3,UTG,MP,3cQd,,,,F,0,0,0,100,0,10000.0,6,0,1,0,1,0,2.0,7216,0.0,0,0,0
73855,84_94,2,p4,Budd,preflop,1,1,4,MP,MP,Ts6d,,,,F,0,0,0,100,0,10000.0,5,0,2,0,1,0,1.0,7409,0.0,0,0,0
73856,84_94,3,p5,MrOrange,preflop,1,1,5,CO,LP,3d2h,,,,F,0,0,0,100,0,10000.0,4,0,2,0,1,0,1.5,7462,0.0,0,0,0
73857,84_94,4,p6,Bill,preflop,1,1,6,BTN,LP,Ac5d,,,,R,2,1,250,100,0,10150.0,3,0,2,0,1,0,5.0,6677,0.015,0,0,0
73858,84_94,5,p1,MrBlue,preflop,1,1,1,SB,EP,9c4c,,,,F,0,0,0,200,50,9950.0,3,0,1,0,2,0,1.5,7444,-0.005,0,0,0
73859,84_94,6,p2,Pluribus,preflop,1,1,2,BB,EP,3hKs,,,,F,0,0,0,150,100,9900.0,2,0,1,0,1,0,3.0,7007,-0.01,0,0,0
73860,84_95,1,p3,Budd,preflop,1,1,3,UTG,MP,Kd8d,9h8c4c,9c,,F,0,0,0,100,0,10000.0,6,0,1,0,2,0,5.0,6992,0.0,0,0,0
73861,84_95,2,p4,MrOrange,preflop,1,1,4,MP,MP,Tc2h,9h8c4c,9c,,F,0,0,0,100,0,10000.0,5,0,1,0,1,0,0.0,7410,0.0,0,0,0
73862,84_95,3,p5,Bill,preflop,1,1,5,CO,LP,Ad6h,9h8c4c,9c,,F,0,0,0,100,0,10000.0,4,0,1,0,1,0,5.0,6678,0.0,0,0,0
73863,84_95,4,p6,MrBlue,preflop,1,1,6,BTN,LP,2sKs,9h8c4c,9c,,R,2,1,225,100,0,9775.0,3,0,1,0,2,0,5.0,7007,-0.0225,0,0,0
73864,84_95,5,p1,Pluribus,preflop,1,1,1,SB,EP,6dJd,9h8c4c,9c,,F,0,0,0,175,50,9950.0,3,0,1,0,2,0,3.0,7340,-0.005,0,0,0
73865,84_95,6,p2,MrWhite,preflop,1,1,2,BB,EP,3cJc,9h8c4c,9c,,C,1,1,0,125,100,10275.0,2,0,1,0,2,0,3.0,7341,0.0275,0,0,0
73866,84_95,20,p2,MrWhite,flop,1,4,2,BB,EP,3cJc,9h8c4c,9c,,C,1,1,0,0,225,10275.0,2,0,3,2,4,2,3.0,7284,0.0275,0,0,0
73867,84_95,24,p6,MrBlue,flop,1,4,6,BTN,LP,2sKs,9h8c4c,9c,,C,1,1,0,0,225,9775.0,2,1,2,2,2,2,5.0,6951,-0.0225,0,0,0
73868,84_95,38,p2,MrWhite,turn,1,7,2,BB,EP,3cJc,9h8c4c,9c,,R,2,1,375,0,225,10275.0,2,0,3,2,5,3,3.0,1421,0.0275,1,0,0
73869,84_95,42,p6,MrBlue,turn,1,7,6,BTN,LP,2sKs,9h8c4c,9c,,F,0,0,0,375,225,9775.0,2,1,2,2,3,3,5.0,4508,-0.0225,1,0,0
73870,84_96,1,p3,MrOrange,preflop,1,1,3,UTG,MP,9dKd,,,,R,2,1,200,100,0,9800.0,6,0,2,0,2,0,6.0,6972,-0.02,0,0,0
73871,84_96,2,p4,Bill,preflop,1,1,4,MP,MP,4d8d,,,,F,0,0,0,200,0,10000.0,6,0,2,0,2,0,2.0,7458,0.0,0,0,0
73872,84_96,3,p5,MrBlue,preflop,1,1,5,CO,LP,8c4s,,,,F,0,0,0,200,0,10000.0,5,0,2,0,1,0,0.0,7458,0.0,0,0,0
73873,84_96,4,p6,Pluribus,preflop,1,1,6,BTN,LP,3dAd,,,,R,2,1,887,200,0,10350.0,4,0,2,0,2,0,7.0,6678,0.035,0,0,0
73874,84_96,5,p1,MrWhite,preflop,1,1,1,SB,EP,9hAc,,,,F,0,0,0,837,50,9950.0,4,0,1,0,1,0,5.0,6644,-0.005,0,0,0
73875,84_96,6,p2,Budd,preflop,1,1,2,BB,EP,2d5d,,,,F,0,0,0,787,100,9900.0,3,0,2,0,2,0,2.5,7462,-0.01,0,0,0
73876,84_96,7,p3,MrOrange,preflop,2,2,3,UTG,MP,9dKd,,,,F,0,0,0,687,200,9800.0,2,1,2,0,2,0,6.0,6972,-0.02,0,0,0
73877,84_97,1,p3,Bill,preflop,1,1,3,UTG,MP,6cJs,Ks7s3d,,,F,0,0,0,100,0,10000.0,6,0,1,0,1,0,1.0,7340,0.0,0,0,0
73878,84_97,2,p4,MrBlue,preflop,1,1,4,MP,MP,AdJc,Ks7s3d,,,R,2,1,225,100,0,9775.0,5,0,2,0,1,0,8.0,6553,-0.0225,0,0,0
73879,84_97,3,p5,Pluribus,preflop,1,1,5,CO,LP,2s5s,Ks7s3d,,,F,0,0,0,225,0,10000.0,5,0,2,0,2,0,2.5,7462,0.0,0,0,0
73880,84_97,4,p6,MrWhite,preflop,1,1,6,BTN,LP,AhTd,Ks7s3d,,,C,1,1,0,225,0,10500.0,4,0,2,0,1,0,6.0,6609,0.05,0,0,0
73881,84_97,5,p1,Budd,preflop,1,1,1,SB,EP,3hJh,Ks7s3d,,,F,0,0,0,175,50,9950.0,4,0,1,0,2,0,3.0,7341,-0.005,0,0,0
73882,84_97,6,p2,MrOrange,preflop,1,1,2,BB,EP,TsQh,Ks7s3d,,,C,1,1,0,125,100,9775.0,3,0,2,0,1,0,7.0,7146,-0.0225,0,0,0
73883,84_97,20,p2,MrOrange,flop,1,4,2,BB,EP,TsQh,Ks7s3d,,,C,1,1,0,0,225,9775.0,3,0,3,2,3,2,7.0,6730,-0.0225,0,0,0
73884,84_97,22,p4,MrBlue,flop,1,4,4,MP,MP,AdJc,Ks7s3d,,,C,1,1,0,0,225,9775.0,3,1,3,2,2,2,8.0,6254,-0.0225,0,0,0
73885,84_97,24,p6,MrWhite,flop,1,4,6,BTN,LP,AhTd,Ks7s3d,,,R,2,1,362,0,225,10500.0,3,0,3,2,2,2,6.0,6282,0.05,0,0,0
73886,84_97,26,p2,MrOrange,flop,2,5,2,BB,EP,TsQh,Ks7s3d,,,F,0,0,0,362,225,9775.0,3,0,3,2,3,2,7.0,6730,-0.0225,0,0,0
73887,84_97,28,p4,MrBlue,flop,2,5,4,MP,MP,AdJc,Ks7s3d,,,F,0,0,0,362,225,9775.0,2,1,3,2,2,2,8.0,6254,-0.0225,0,0,0
73888,84_98,1,p3,MrBlue,preflop,1,1,3,UTG,MP,6dTd,AcQdJd,,,F,0,0,0,100,0,10000.0,6,0,2,0,2,0,3.0,7409,0.0,0,0,0
73889,84_98,2,p4,Pluribus,preflop,1,1,4,MP,MP,5sQh,AcQdJd,,,F,0,0,0,100,0,10000.0,5,0,1,0,1,0,2.0,7216,0.0,0,0,0
73890,84_98,3,p5,MrWhite,preflop,1,1,5,CO,LP,QsJc,AcQdJd,,,R,2,1,225,100,0,10275.0,4,0,2,0,1,0,8.0,7090,0.0275,0,0,0
73891,84_98,4,p6,Budd,preflop,1,1,6,BTN,LP,7d3s,AcQdJd,,,F,0,0,0,225,0,10000.0,4,0,2,0,1,0,0.0,7462,0.0,0,0,0
73892,84_98,5,p1,MrOrange,preflop,1,1,1,SB,EP,4c9h,AcQdJd,,,F,0,0,0,175,50,9950.0,3,0,1,0,1,0,0.0,7444,-0.005,0,0,0
73893,84_98,6,p2,Bill,preflop,1,1,2,BB,EP,8h9c,AcQdJd,,,C,1,1,0,125,100,9775.0,2,0,2,0,1,0,4.5,7429,-0.0225,0,0,0
73894,84_98,20,p2,Bill,flop,1,4,2,BB,EP,8h9c,AcQdJd,,,C,1,1,0,0,225,9775.0,2,0,4,3,2,2,4.5,6358,-0.0225,0,0,0
73895,84_98,23,p5,MrWhite,flop,1,4,5,CO,LP,QsJc,AcQdJd,,,R,2,1,375,0,225,10275.0,2,1,3,3,2,2,8.0,2721,0.0275,0,0,0
73896,84_98,26,p2,Bill,flop,2,5,2,BB,EP,8h9c,AcQdJd,,,F,0,0,0,375,225,9775.0,2,0,4,3,2,2,4.5,6358,-0.0225,0,0,0
73897,84_99,1,p3,Pluribus,preflop,1,1,3,UTG,MP,4d3s,8cAh4h,,,F,0,0,0,100,0,10000.0,6,0,2,0,1,0,2.0,7462,0.0,0,0,0
73898,84_99,2,p4,MrWhite,preflop,1,1,4,MP,MP,2s9h,8cAh4h,,,F,0,0,0,100,0,10000.0,5,0,1,0,1,0,0.0,7444,0.0,0,0,0
73899,84_99,3,p5,Budd,preflop,1,1,5,CO,LP,2c3c,8cAh4h,,,F,0,0,0,100,0,10000.0,4,0,2,0,2,0,3.5,7462,0.0,0,0,0
73900,84_99,4,p6,MrOrange,preflop,1,1,6,BTN,LP,8d8h,8cAh4h,,,R,2,1,244,100,0,10294.0,3,0,1,0,1,0,8.0,4865,0.0294,0,0,0
73901,84_99,5,p1,Bill,preflop,1,1,1,SB,EP,9c2d,8cAh4h,,,F,0,0,0,194,50,9950.0,3,0,1,0,1,0,0.0,7444,-0.005,0,0,0
73902,84_99,6,p2,MrBlue,preflop,1,1,2,BB,EP,7sTs,8cAh4h,,,C,1,1,0,144,100,9756.0,2,0,2,0,2,0,5.0,7405,-0.0244,0,0,0
73903,84_99,20,p2,MrBlue,flop,1,4,2,BB,EP,7sTs,8cAh4h,,,C,1,1,0,0,244,9756.0,2,0,3,2,2,2,5.0,6577,-0.0244,0,0,0
73904,84_99,24,p6,MrOrange,flop,1,4,6,BTN,LP,8d8h,8cAh4h,,,R,2,1,170,0,244,10294.0,2,1,2,2,3,2,8.0,2014,0.0294,0,0,0
73905,84_99,26,p2,MrBlue,flop,2,5,2,BB,EP,7sTs,8cAh4h,,,F,0,0,0,170,244,9756.0,2,0,3,2,2,2,5.0,6577,-0.0244,0,0,0
73906,85_0,1,p3,MrOrange,preflop,1,1,3,UTG,MP,5c9s,TcKd5h,6s,,F,0,0,0,100,0,10000.0,6,0,2,0,1,0,0.5,7444,0.0,0,0,0
73907,85_0,2,p4,Bill,preflop,1,1,4,MP,MP,4h7d,TcKd5h,6s,,F,0,0,0,100,0,10000.0,5,0,2,0,1,0,1.5,7462,0.0,0,0,0
73908,85_0,3,p5,MrBlue,preflop,1,1,5,CO,LP,9hKc,TcKd5h,6s,,R,2,1,225,100,0,10275.0,4,0,2,0,1,0,4.0,6972,0.0275,0,0,0
73909,85_0,4,p6,Pluribus,preflop,1,1,6,BTN,LP,3s8d,TcKd5h,6s,,F,0,0,0,225,0,10000.0,4,0,1,0,1,0,0.0,7458,0.0,0,0,0
73910,85_0,5,p1,MrWhite,preflop,1,1,1,SB,EP,2hQs,TcKd5h,6s,,F,0,0,0,175,50,9950.0,3,0,1,0,1,0,2.0,7216,-0.005,0,0,0
73911,85_0,6,p2,Budd,preflop,1,1,2,BB,EP,7h7s,TcKd5h,6s,,C,1,1,0,125,100,9775.0,2,0,1,0,1,0,7.0,5085,-0.0225,0,0,0
73912,85_0,20,p2,Budd,flop,1,4,2,BB,EP,7h7s,TcKd5h,6s,,C,1,1,0,0,225,9775.0,2,0,2,2,2,1,7.0,4941,-0.0225,0,0,0
73913,85_0,23,p5,MrBlue,flop,1,4,5,CO,LP,9hKc,TcKd5h,6s,,C,1,1,0,0,225,10275.0,2,1,3,2,2,1,4.0,3685,0.0275,0,0,0
73914,85_0,38,p2,Budd,turn,1,7,2,BB,EP,7h7s,TcKd5h,6s,,C,1,1,0,0,225,9775.0,2,0,3,2,2,1,7.0,4940,-0.0225,0,0,0
73915,85_0,41,p5,MrBlue,turn,1,7,5,CO,LP,9hKc,TcKd5h,6s,,R,2,1,375,0,225,10275.0,2,1,3,2,2,1,4.0,3684,0.0275,0,0,0
73916,85_0,44,p2,Budd,turn,2,8,2,BB,EP,7h7s,TcKd5h,6s,,F,0,0,0,375,225,9775.0,2,0,3,2,2,1,7.0,4940,-0.0225,0,0,0
73917,85_1,1,p3,Bill,preflop,1,1,3,UTG,MP,8c4s,,,,F,0,0,0,100,0,10000.0,6,0,2,0,1,0,0.0,7458,0.0,0,0,0
73918,85_1,2,p4,MrBlue,preflop,1,1,4,MP,MP,8hAd,,,,F,0,0,0,100,0,10000.0,5,0,1,0,1,0,5.0,6664,0.0,0,0,0
73919,85_1,3,p5,Pluribus,preflop,1,1,5,CO,LP,4h9h,,,,F,0,0,0,100,0,10000.0,4,0,1,0,2,0,1.5,7444,0.0,0,0,0
73920,85_1,4,p6,MrWhite,preflop,1,1,6,BTN,LP,2s6c,,,,F,0,0,0,100,0,10000.0,3,0,2,0,1,0,0.0,7461,0.0,0,0,0
73921,85_1,5,p1,Budd,preflop,1,1,1,SB,EP,Jd3h,,,,F,0,0,0,50,50,9950.0,2,0,1,0,1,0,1.0,7341,-0.005,0,0,0
73922,85_10,1,p3,MrWhite,preflop,1,1,3,UTG,MP,3h7c,4s8dAs,Td,,F,0,0,0,100,0,10000.0,6,0,2,0,1,0,0.0,7462,0.0,0,0,0
73923,85_10,2,p4,Budd,preflop,1,1,4,MP,MP,5dTs,4s8dAs,Td,,F,0,0,0,100,0,10000.0,5,0,1,0,1,0,0.0,7410,0.0,0,0,0
73924,85_10,3,p5,MrOrange,preflop,1,1,5,CO,LP,6d5h,4s8dAs,Td,,F,0,0,0,100,0,10000.0,4,0,2,0,1,0,3.0,7460,0.0,0,0,0
73925,85_10,4,p6,Bill,preflop,1,1,6,BTN,LP,Kh8h,4s8dAs,Td,,R,2,1,250,100,0,8925.0,3,0,1,0,2,0,5.0,6992,-0.1075,0,0,0
73926,85_10,5,p1,MrBlue,preflop,1,1,1,SB,EP,9h5s,4s8dAs,Td,,F,0,0,0,200,50,9950.0,3,0,2,0,1,0,0.5,7444,-0.005,0,0,0
73927,85_10,6,p2,Pluribus,preflop,1,1,2,BB,EP,8sQd,4s8dAs,Td,,C,1,1,0,150,100,11125.0,2,0,2,0,1,0,3.0,7201,0.1125,0,0,0
73928,85_10,20,p2,Pluribus,flop,1,4,2,BB,EP,8sQd,4s8dAs,Td,,C,1,1,0,0,250,11125.0,2,0,2,2,3,2,3.0,4662,0.1125,0,0,0
73929,85_10,24,p6,Bill,flop,1,4,6,BTN,LP,Kh8h,4s8dAs,Td,,R,2,1,275,0,250,8925.0,2,1,2,2,2,2,5.0,4653,-0.1075,0,0,0
73930,85_10,26,p2,Pluribus,flop,2,5,2,BB,EP,8sQd,4s8dAs,Td,,R,2,1,825,275,250,11125.0,2,0,2,2,3,2,3.0,4662,0.1125,0,0,0
73931,85_10,30,p6,Bill,flop,2,5,6,BTN,LP,Kh8h,4s8dAs,Td,,C,1,1,0,550,525,8925.0,2,2,2,2,2,2,5.0,4653,-0.1075,0,0,0
